,review,assessment
282,"отличная игра на тренировку памяти ,когда хотим поиграть всей семьей в настольные игры используем эту для разминки ,игра хорошая принцип понятен запоминать карточки и другие игроки должны повторить включается командная игра ,игра больше конечно как тренажер должна быть ,быстрая динамичная ,но как разминка целый вечер играть наскучит , ",True
283,"Отличная игра, хотелось создать новогоднее настроение, удалось)), ",True
284,"Супер игра!!! Сын (6 лет) уже неделю играет не может оторваться! , ",True
285,"Бруски кривые, с классической Дженной не сравнится. 
, ",False
286,"Качественный шар, дочери очень любят играть , ",True
287,"Забавно., ",True
288,"Игрушки хорошие, резиновые. Но почему ёжик зелёный? Вопрос к производителям. На картинке еж серый. 
Да и вообще все совпадают по цвету с картинкой. А ёж - нет.
Суть игры - найти ""тактильно"" и цвет не особо имеет значения. Но ребенку, который только знакомится с окружающим миром - так себе., ",True
289,"Игра хорошая, сыну очень нравится,  для развития памяти самое то., ",True
290,"Отличный танграм по приемлемой цене. Единственный минус - отсутствие чехла для хранения. Пусть он будет стоит немного дороже, но в качестве пожелания на будущее - сделайте чехол, чтобы детали не терялись., ",True
291,"Видела под другим товаром отзыв, что этот бренд можно брать смело, рискнула приобрести пазлы. Качество отличное, дерево гладкое, как яичко! Все пазлы разрезаны по-разному, даже если форма разреза повторяется - то на одной картинке он идёт вертикально, а на другой горизонтально, так что с закрытыми глазами не соберёшь (это я к 1-му отзыву). Товар полностью соответствует фото и описанию, смотрите внимательно что берёте и для кого. Эти пазлы подойдут для самых маленьких, как первые пазлы в жизни, когда ребёнок ещё не умеет соединять детали стандартных пазлов. Картинки красивые, яркие. Все картинки не допиляны в двух местах по точечке, для транспортировки, нужно их доламывать, одна картинка при доставке сама разломалась - в месте соединения остались точечки не идеальной гладкости, но ими точно невозможно пораниться или получить занозу! Ребёнку пока не показывала, но если вызовут интерес именно как пазлы - обязательно куплю и другие. По цене кажется дороговато, но на самом деле за одну картинку получается не много, не больше, чем за подобные пазлы из картона или вспененые. Однозначно рекомендую попробовать приобрести хотя бы один набор., ",True
292,"Ребенку лоту понравилось.деревянные фишки супер качества, ",True
293,"Качество очень плохое! Картинка расплывается. Если бы я знала какое полотно на самом деле, то не стала бы покупать. Выброс денег!, ",False
294,"Хотели найти интересную игру семейную, ребенку 6 лет. Альтернативу монополии) Долго разбирались с правилами, и видео посмотрели. В итоге поиграли и остались очень довольны. Игра действительно классная, очень рекомендую!!, ",True
295,"Животные реалистичные , очень большая настольная игра. Карточки с ламинарией , можно играть компанией. Порадовала оборотная сторона , на ней ещё больше игр! Будем брать на подарки в Новый год, ",True
296,"Сначала смутило расположение объектов согласно конкретным местам, есть небольшие неточности как по мне. Так же, было опасение, что игра надоест после нескольких раз. Однако, поиграв немного, понял что нет))). Ценность игры не в конкретной географической точности (для этого купите энциклопедию\учебник\книга). Ее ценность в том, что при игре ты объясняешь ребенку, где это находится, отвечая на вопрос: «а это что такое?». Мне лично, такой подход очень нравиться, есть общение и диалог с ребенком.Меня сразу зацепили иллюстрации и красочное оформление. Интересно для малышей и для детей постарше.Сразу не понял, но кстати стали играть в нее как в крокодила, вытаскиваешь карточку вслепую из колоды, потом нужно показать жестами или объяснить словами, что изображено, пометки говорить или показывать есть на рубашке карт. Получилось очень смешно и задорно. В общем, можно играть активно и спокойно, вглядываясь в детализированное поле, параллельно объясняя что изображено и где это может находиться. Понравилось, что есть два вида сложности. Цветное изображение и графические иллюстрации на обороте. Однозначно остались довольно покупкой. Рекомендую как веселую и интересную игру с познавательными элементами для расширения кругозора детей, да и взрослых )), ",True
297,"Удочка хорошая: удобная, можно сдвигать и раздвигать, мотать катушку. Можно ловить рыбу на магнит, хотя это не просто. А вот рыбы просто ужасные: сделаны из очень жесткого, ломкого пластика, присутствуют колючие острые углы, небезопасные для ребёнка. Дырки на дне рыб большие с острыми рваными краями. Травмоопасно., ",False
298,"Малюсенькая игра. Карточки с пейзажами не магнитные, они из очень тонкой бумаги, кладутся на магнитное поле, а на него уже выкладываются фигурки. Описание заранее не изучила, ожидала большего., ",True
299,"Подарили ребёнку на 2 года, привлекло, что в одном наборе собрано много разных игр. Нам очень понравились пазлы, дочка легко справилась, но их в наборе как раз меньшинство( Теперь планируем докупать пазлы зигзаг. Остальные игры пока не очень зашли, думаю, все впереди. Такую игру не стыдно подарить, упаковано в коробку с ручкой и выглядит презентабельно. Начинать играть можно намного раньше с 1,5 вполне., ",True
300,"Ничего общего к экспериментам и опытам не имеет. В одном опыте предлагают приделать к пакету нитки и запустить его - это типа так приземляются космонавты. В другом нужно по крахмалу с блестками кинуть мячом - это типа так астероиды делают. Капец, составители вообще что-то о космосе знают или только название ""космос""? Все компонеты набора убоги. Фигурка космонавта из тонкого картона - в обычной тетрадке листы толще. Ракета - просто кусок поролона. Это не стотт даже 200 рублей. Отвратительный комплект, который будет интересен разве что 3-летнему ребенку, впервые слышащему о космосе., ",False
301,"Очень увлекательная игра! Понравилось всей семье. За такую цену просто супер, ",True
302,"Размер фишек 3,5*3,5см. Карточки 15*11см. Хорошая подборка грибов, овощей, листьев и плодов деревьев, цветов. Фрукты стандартные для подобных игр. В карточке с ягодами виноград. Двояко - с одной стороны говорим ягоды винограда, но с другой стороны - он фрукт…, ",True
303,"Прекрасные карточки, но в нашей коробке два раза вложены карты от 2 до 5, с цветным фоном и с белым. С 6 до 9 карточек нет вообще.  Пришлось делать самой. Жаль, что при покупке сразу нельзя посмотреть комплектность, коробка затянута в плёнку., ",True
304,"Пишу отзыв, для реабилитации игры в глазах покупателей после нижнего негативного отзыва. Игра очень классная! Мы не читаем «простыни» правил, просто смотрим на ютуб пару обзоров. Лично мне нравится больше ДОС, чем простое УНО или  УНО ФЛИП. Так как очень классный тренажёр для мозга детей. Всего лишь несколько раз, мы играли партию быстро, иногда половина колоды «уходит» для закрытия партии. Мы сделали некоторые изменения правил для себя, когда нет нужной карты, берём одну из колоды и пропускаем ход; всегда кладём 2 карты из колоды и от себя, если есть «полное совпадение». Играем с сыном с 3,5 лет, ему очень нравится искать лучшие варианты «скидывание» карт. Сц, ",True
305,"Сложенная картонка с примитивной китайской схемой и скрипучей музыкой.Карточки с «отверстиями», которые ты сам должен сделать, если повезет и они не порвутся. Отвратительные задания, которые взрослый не разгадает из-за ряби в глазах., ",False
306,"Приобрели самые интересные серии: столицы, чудеса света, картины русских художников, птицы . Очень увлекает детей. В процессе игры познают много нового и интересного., ",True
307,"Очень классный набор. 100 заданий которые идут от простых к сложным. В комплекте маркер который легко стирается. Ребёнок за раз прошёл 27 шт. Проходил и стирал. Можно пользоваться много раз Материал карточек достаточно плотный, приятный. Рисунки красивые.Для детей которые не любят рисовать и прописи, будет отличным вариантом начать. Вобщем стоит своих денег. Нам достался по акции и за минусом бонусов за 270 рублей. Ещё хотелось бы отметить коробочку тоже плотную и компактную. С удобным способом открытия(ребёнок не порвёт когда открывает).Оценка просто я бы поставила 10/5???, ",True
308,"Отличные карточки с головоломками. Дочка играет с большим удовольствием. Очень хорошо стираются карточки от маркера., ",True
309,"Игра очень понравилась нашему ребенку 3х лет - не оторвать от нее. Комплектность игры полная. Упаковка и формы все в хорошем состоянии. Мы довольны покупкой., ",True
310,"Очень интересно! Играем всей семьей! Развивает логическое и пространственное мышление!, ",True
311,"Не очень понравились. Купила за 150р, если дороже - они того не сто́ят, ",True
312,"Отличная игра на логику. Дочери 3 года, играет с удовольствием., ",True
313,"Хорошие блоки, проглотить не получится, качественные, ",True
314,"Интерессная шкатулка-квест, подарила много радостных эмоций дочери. Шкатулка имеет три яруса и 8 ключиков. Оснащена музыкальным модулем. Батарейки идут в наборе., ",True
315,"Внук очень доволен , прекрасная игра для развития. Даже взрослым интересно., ",True
316,"Хорошая игра. Я с дочерью закрепляю знание букв на ощупь. Это по мимо тех упражнений которые даны. И мне комплект очень понравился , ",True
317,"Качественный приятный набор. Ребенку понравилось. , ",True
318,"Качество сборки хорошее,всё двигается )
Осталось научится собирать))), ",True
319,"Нормально, пока играем редко, не по возрасту. Через годик само то будет., ",True
320,"Купила в подарок ребёнку пяти лет. Надеюсь что понравится., ",True
321,"Очень классная кухня, дерево очень хорошее, наклейки ки краска тоже не подкачали., ",True
322,"👍🏻👌🏻, ",True
323,"Классная игра! Пока малыши учатся счету, взрослые радуются модифицированной версии игры в магазин с листочками и камушками)) В общем, игра хороша как для самостоятельной игры детей, так и для игры со взрослыми, потому что взрослым это не скучно, а интересно. Покупала ее для своих племянников. Они довольны)), ",True
324,"С виду нормальный логопедический тренажёр, но шарик пластиковый тяжёлый, дырочка, в которую воздух идёт маленькая,  шарик поднимать воздухом сложно даже взрослому, а если очень сильно дунуть, то развалится само приспособление на части. Не рекомендую, есть другой тренажёр, подобный с шариком из пенопласта, он лучше и конструкция не разлетается. Мы даже увеличили дырочку для воздуха, но сильно не помогло. Не рекомендую к покупке. , ",False
325,"Хорошая игра, но нам 3.5 очень легко для неё, чуть для меньшего возраста думаю, ",True
326,"Превосходная игра. Степени сложности позволяют с интересом играть и пятилетнему ребёнку, и взрослым. Качество материала отличное. Очень рекомендую для развития когнитивных способностей ребёнка. Продавцу благодарна за быструю и аккуратную доставку., ",True
327,"Все здорово. Рекомендую., ",True
328,"Ребёнку 2.4г зашла, ",True
329,"Нам понравилось, дочка в удовольствием играет) 3 фишки не хватает читала в отзывах, но всё на месте они приклеины скотчем к коробке их видно через окошки)), ",True
330,"Ребёнок счастлив , ",True
331,"Ира сама по себе крутая. Игр от bondibon у нас много. Разница с теми же «затсенчивым кроликом» или «день и ночь» заметна. Детали мелкие, в каждой детале могут быть по 2 отверстия, много фигур. Если с первыми двумя мы справляемся хорошо, то тут дочь использует как пирамидку и пока «сопротивляеься» карточкам. Но очень часто просит сама ее достать, нравятся животные. Ребенку 2.2., ",True
332,"Хорошие качества, ",True
333,"Детям очень нравится игра. 7,5 и 4,5 года. , ",True
334,"Качество букв, сама игра, и задания огонь! Лучше всех других аналогов! 2 сына легко научила благодаря этому набору не только читать, но и различать мягкие /твердые, глухие/звонкие и тд. Просто идеальный набор для будущих первоклашек! , ",True
335,"Отличная игра.
Хорошо развивает внимание, скорость реакции. Играю с дочкой 4,5 лет по правилам. И с сыном 2 года по упрощенной программе. Учу находить одинаковые носки. 3 варианта игры. Можно использовать как мемори!

Долгоиграющая игра. Карточки небольшие, удобно брать в поездку.

Советую!, ",True
336,"Брала за 150 
Ребеноку интересно, ",True
337,"Мягкие. Но заламинировали и играем с удовольствием. Яркие и красивые картинки. , ",True
338,"Интересная, ребёнок в восторге, да и взрослому вполне играть не скучно., ",True
339,"Люблю все, что изготавливает Десяток королевство. Магниты не являются исключением, на холодильнике постоянно привлекают внимание ребенка, ни одной буковки не потеряли. В наборе букв больше, чем в алфавите, можно легко составлять слова и фразы., ",True
340,"Очень интересная, познавательная игра. Интересна всей семье. Можно проводить в качестве викторины, или просто узнавать интересные факты о нашей стране., ",True
341,"Хорошая, солидная коробка, красивый подарок., ",True
342,"Удобный небольшой формат, крепкие магниты, хорошее качество (как и у всех игр от Бондибон). Головоломка с морской тематикой, сделана в форме книжечки, застегивается на кнопку. В составе две игры. Одна по типу танграма с трафаретом, где детали нужно выкладывать прямо на рисунок. В комплекте несколько картинок-трафаретов. А другая игра по типу Деловых жуков, Пиратов, Джунглей от Бондибон, но гораздо проще. Как раз подойдёт для детей от 3 лет. За счёт того, что игра 2в1, то магниты можно прикрепить как к правой стороне книжки, так и к левой. Это очень удобно, не нужно думать, куда положить ненужные в данный момент детали. Как дорожный вариант, мне понравилось., ",True
343,"Интересная игра, ",True
344,"Цена и качество 👍, ",True
345,"Занимательный конструктор,иной раз сама сажусь составляю эти камушки.Камни из пластика,разные размеры,в количестве 9 штук,яркие цвета.И классно что есть коробка,поиграл-убрал,ничего не валяется. , ",True
346,"Интересная задумка игры, играли с детьми 4 и 7 лет. Больше всех повезло 4хлетке. Очень долго порой выпадает нужная комбинация символов. Из за этого старшему надоело. Не знаю на сколько его хватит. Больше понравилась игра тайна подземелья, в неё готов играть бесконечно. , ",True
347,"Хорошая игрушка. Огорчило, что листочки с фоном на магнитную карточку никак не крепятся( мы закрепляем заколками детскими по краям😁 иначе играть неудобно. , ",True
348,"Очень любим с сыном 2х лет играть  в игрушки такого плана. Хорошее времяпровождение, а главное развивает ребенка, ",True
349,"Мне лото не понравилось. Купила где то 230 руб. Мелкие фишки, карточки из бумаги  без ламинирования. Сразу порвал. На рисунках не понятно какое это животное. Рисунки не понравились вообще.  Наклейки на фишках быстро отклеиваются., ",False
350,"Зашло на ""ура""! Пригодилось даже для первого класса: по математике были геометрические  задания. Советую брать!, ",True
351,"Веселая, интересная, способствует фокусировке внимания. Играли с ребёнком 8 лет - составить с первого раза картинку почти невозможно. Но со временем начинает получаться., ",True
352,"Яркие цвета, на ощупь очень приятные, девочка 2х лет справляется, ",True
353,"Покупали такие карточки весной, были отличные по качеству, спустя полгода решили обновить, но качество за это время ооочень испортилось. Картон тоньше, сами карточки теперь матовые (раньше были глянцевые), поднять их со стола из разряда фантастики, за две игры уже все края покоцаны. Больше эту фирму не куплю, ",True
354,"Ребёнку 3 года очень понравилось ловить липкими языками насекомых. Игра быстрая и весёлая. После каждой игры языки лучше споласкивать, так как на них налипает много пыли вовремя игры., ",True
355,"Игра отличная, всей семьёй играем)))Качество хорошее!Только маленькие монетки дополнительные лучше были бы пластиковые и по толще, чем картонные.... А в остальном всё отлично), ",True
356,"однообразная, быстро надоедает, ",False
357,"Игра разочаровала. Качество самих карточек удовлетворительно (тонкий картон), но вот сама игра! Несколько карточек заданий не имеют решений! Думал, раз производством занимается hobbygames, такого косяка быть не может, теперь буду аккуратнее относиться к играм этого бренда, ",False
358,"Буба стал любимцем ребенка (1 год 3 месяца).  Большой и приятный на ощупь., ",True
359,"На первый взгляд не плохая игрушка, но! Очень легко просовываются колышки в отверстия, в отверстиях вставлены пластиковые или резиновые колечки, для удержания колышек, но ребенок их может без малейшего труда протолкнуть пальцем. С момента покупки прошёл месяц, и с колышек, и с боковушек откололась краска, сама пластина куда они вставляются вся в вмятинах от ударов молоточком. Брала её за 700 плюс использовала бонусы, сейчас на неё цена 1000 рублей Цена вообще не обосновано высокая., ",True
360,"Нам подарили ее,ребенок в 3 года играет с удовольствием,лепит на холодильник там места больше))держится хорошо,да и качество не плохое,мы после каждой игры вставляем детали на место,неделю играем,пока все цело,запаха не было, ",True
361,"Не ровные части, плохо ускрепляются между собой, ребенку сложно скрепить части,картинка разваливается., ",False
362,"интересная игра, удобна для хранения, сама игра по размеру чуть больше половины коробки (хитрецы). Смело пробуйте с 5 лет!, ",True
363,"Наклейки на человеке рваные, играть не возможно, щипцы бракованные, не подцепляют,  щель слишком маленькая, чтобы ухватить детали, все ужасного качества, сразу выброс в помойку , не покупайте, товар левый, продавец частник, ",False
364,"Интересная задумка, но игра слишком простая для ребёнка 5 лет, а уж тем более 6! МОй 6-летний сын собирал ровно 5 минут. И игра одноразовая - то есть один раз собрал и больше не интересно, так так слишком просто. Думаю можно начинать в 3 года пробовать собирать. Для 4 лет может быть собрать на пару раз., ",False
365,"Время использования 30 минут, после этого поняли следующее: плохое качество, синий человечек  вылетает с платформы и голова у него выбивается намного быстрее, чем у красного, быстро устают руки, долго не поиграешь, а тем более если играть будет ребёнок, наскучило через 25 использования, ",False
366,"Хорошая игра для начинающих читать.  Название некоторых предметов маленьким деткам не известно, поэтому первые разы нужно поиграть с детьми.  Недостатки не критичны., ",True
367,"Играем с удовольствием, ",True
368,"Племяннику купила на 23 февраля. Думала, что будет интересно играть. Но увы, играл один раз, все прошел, и она стала ему неинтересной(((. Очень жаль. Хотя долго присматривалась к ней и надеялась, но не оправдались надежды., ",True
369,"Игра не очень,карточки не держатся,картон волнами весь.Лучше пазлы купить., ",False
370,"Мозаика понравилась, развивает воображение ребёнка  , детали качественные , есть крутящиеся элементы Колеса, ребёнок по 20-30 минут залипает, строит разные машинки по картинке и сам придумывает., ",True
371,"Лото очень понравилось. На карточках картинки чёрно-белые,что заставляет ребенка приглядываться и думать. Сами картинки цветные. Можно играть в 6! Игр. Моей дочке (2 года) очень понравилось. Игры ""парочки""( в лото по 2 одинаковые картинки),"" определи группу""(там домашние и дикие животные и птицы),""лото"",""что лишнее"",""слева,справа,сверху,вниз"",""что изменилось"". Есть лист с правилами каждой игры., ",True
372,"6 карточек, каждая про свой ареал обитания. Я была удивлена, что с детьми знали только животных России и животных Африки (2 карточки). Остальные звери не популярны. С детьми благодаря этому лото изучаем животных степи, Южной Америки и пр., ",True
373,"Игра хорошая понятная, ",True
374,"Приятный пластик. Крамивый дизайн. Компактный. Не нужен интернет, можно брать в дорогу., ",False
375,"Прикольная игра на внимание! Ребенку 4х лет ок! Единственное пожелание - карточки бы потолще, очень тонкие, буду ламинировать скотчем, боюсь ненадолго доч этого возраста деткам, ",True
376,"Нам не понравились картинки. Депрессивные, ничего не ассоциируется. Сложно придумать ассоциацию так, чтобы было не очевидно, при том, что с другими наборами такой проблемы нет. Не рекомендую, ",False
377,"Хорошая игра, но есть достаточно сложные вопросы, даже для взрослых, ",True
378,"Странные картинки, но нам понравилось, ",True
379,"Игра интересная, ребенку 5 лет нравиться. Задания выполняет с удовольствием, ",True
380,"Ужасного качества товаров, с обратной, не окрашенной стороны древесина отслаивается, у ребенка на руках занозы. Как у вас хватает совести выпускать в продажу такой некачественный товар, тем более для детей? 
 ❌НЕ РЕКОМЕНДУЮ к покупке. , ",False
381,"отлично, ",True
382,"Крутые липучки, ребёнок счастлив. Уже третий набор 👍, ",True
383,"Игра на раз, потом уже ге интересно,и не хочется каждый раз как она взорвется ее собирать,бомбочка ну ооочень быстро тикает🥲, ",True
384,"Игра отличная, качество шикарное, писали отзыв что  игра на пару минут. Если придумывать свои услович в игре то можно играть вечно.  Нам 11 месяцев, повесила игрушку на закрытую дверь. Вечно бегает снимает и несет мне, благодаря этой игре научились делиться с мамой. Всем советую, кто занимается с ребенком, просто так дать ребенку и чтобв сам играл это не интересно., ",True
385,"Мелкие игровые карточки.
Но мы решили их заметить картами из другой игры, с ними удобнее они стандартного размера, всматриваться не нужно. , ",True
386,"Немного не понравилось, что фон домино яркий, за счет чего картинка немного теряется. А так, с ребенком двух лет играли.  Машинки искали. Нормально., ",True
387,"Классная игра, играем в троем с ребенком 4 лет, я проигрываю :)
Игра на память
Просит каждый день плигратт с ней, ",True
388,"Пластик качественный,приятные цвета,интересное содержание, ",True
389,"Очень понравился квест! Рекомендую, ",True
